domainID,siteID,plotID,trapID,collectDate,processingDate,identifiedDate,sampleID,individualID,specimenSource,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,identificationReferences,identifiedBy,recordedBy,remarks,duplicateIndividualIDQF,individualCount,sampleType
D10,STER,STER_029,N,7/8/2014,2/10/2015,2/10/2015,STER_029.N.20140708.OC.01,NEON.BET.D10.001588,vial of pooled individuals,ANIRUS,Anisodactylus rusticus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_029,N,7/8/2014,2/10/2015,2/10/2015,STER_029.N.20140708.OC.01,NEON.BET.D10.001589,vial of pooled individuals,SELSP2,Selenophorus sp.,genus,,Dejean,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001638,vial of pooled individuals,,,,,,D10.2014.MorphV,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,A. obesa-like. Smoother pronotum. Pronotum same width as elytra. Smaller in size,0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001636,vial of pooled individuals,,,,,,D10.2014.MorphV,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,A. obesa-like. Smoother pronotum. Pronotum same width as elytra. Smaller in size,0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001637,vial of pooled individuals,,,,,,D10.2014.MorphV,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,A. obesa-like. Smoother pronotum. Pronotum same width as elytra. Smaller in size,0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001630,vial of pooled individuals,,,,,,D10.2014.MorphJ,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,Could be Amara sp. approximately 10mm. bottom of pronotum has hook on it. brown color. Smaller than B,0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001631,vial of pooled individuals,,,,,,D10.2014.MorphF,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,approximately 10mm. leg more rufous than body. enlarged femur on all legs. One orbital setae,0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001634,vial of pooled individuals,,,,,,D10.2014.MorphF,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,approximately 10mm. leg more rufous than body. enlarged femur on all legs. One orbital setae,0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001632,vial of pooled individuals,,,,,,D10.2014.MorphF,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,approximately 10mm. leg more rufous than body. enlarged femur on all legs. One orbital setae,0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001633,vial of pooled individuals,,,,,,D10.2014.MorphF,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,approximately 10mm. leg more rufous than body. enlarged femur on all legs. One orbital setae,0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001625,vial of pooled individuals,ANIRUS,Anisodactylus rusticus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001626,vial of pooled individuals,,,,,,D10.2014.MorphJ,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,"Amara sp? ~10mm, bottom of pronotum has “hook” on it, brown colored. Smaller than B",0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001627,vial of pooled individuals,,,,,,D10.2014.MorphJ,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,Could be Amara sp. approximately 10mm. bottom of pronotum has hook on it. brown color. Smaller than B,0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001628,vial of pooled individuals,,,,,,D10.2014.MorphJ,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,Could be Amara sp. approximately 10mm. bottom of pronotum has hook on it. brown color. Smaller than B,0,1,other carabid
D10,STER,STER_029,S,7/8/2014,2/11/2015,2/11/2015,STER_029.S.20140708.OC.01,NEON.BET.D10.001624,vial of pooled individuals,PASELO,Pasimachus elongatus,species,,LeConte,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_028,S,7/8/2014,2/5/2015,2/5/2015,STER_028.S.20140708.CRADUB.01,NEON.BET.D10.001599,vial of pooled individuals,CRADUB,Cratacanthus dubius,species,,Palisot de Beauvois,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,common carabid
D10,STER,STER_028,S,7/8/2014,2/5/2015,2/5/2015,STER_028.S.20140708.OC.01,NEON.BET.D10.001600,vial of pooled individuals,ACUPAR,Acupalpus partiarius,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,other carabid
D10,STER,STER_028,E,7/8/2014,2/5/2015,2/5/2015,STER_028.E.20140708.OC.01,NEON.BET.D10.001601,vial of pooled individuals,,,,,,D10.2014.MorphJ,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,Could be Amara sp. approximately 10mm. bottom of pronotum has hook on it. brown color. Smaller than B,0,1,other carabid
D10,STER,STER_028,W,7/8/2014,2/5/2015,2/5/2015,STER_028.W.20140708.CYCTOR.01,NEON.BET.D10.001602,vial of pooled individuals,CYCTOR,Cyclotrachelus torvus,species,,LeConte,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,common carabid
D10,STER,STER_027,E,7/8/2014,2/5/2015,2/5/2015,STER_027.E.20140708.OC.01,NEON.BET.D10.001522,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,E,7/8/2014,2/5/2015,2/5/2015,STER_027.E.20140708.OC.01,NEON.BET.D10.001560,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,N,7/8/2014,2/5/2015,2/5/2015,STER_027.N.20140708.OC.01,NEON.BET.D10.001561,vial of pooled individuals,SELSP2,Selenophorus sp.,genus,,Dejean,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,E,7/8/2014,2/5/2015,2/5/2015,STER_027.E.20140708.OC.01,NEON.BET.D10.001559,vial of pooled individuals,ANIRUS,Anisodactylus rusticus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,E,7/8/2014,2/5/2015,2/5/2015,STER_027.E.20140708.OC.01,NEON.BET.D10.001553,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,E,7/8/2014,2/5/2015,2/5/2015,STER_027.E.20140708.OC.01,NEON.BET.D10.001556,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,E,7/8/2014,2/5/2015,2/5/2015,STER_027.E.20140708.OC.01,NEON.BET.D10.001558,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,E,7/8/2014,2/5/2015,2/5/2015,STER_027.E.20140708.OC.01,NEON.BET.D10.001557,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,S,7/8/2014,2/4/2015,2/4/2015,STER_027.S.20140708.OC.01,NEON.BET.D10.001779,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,S,7/8/2014,2/4/2015,2/4/2015,STER_027.S.20140708.OC.01,NEON.BET.D10.001776,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,S,7/8/2014,2/4/2015,2/4/2015,STER_027.S.20140708.OC.01,NEON.BET.D10.001775,vial of pooled individuals,CICPUN,Cicindela punctulata,species,,Olivier,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,S,7/8/2014,2/4/2015,2/4/2015,STER_027.S.20140708.OC.01,NEON.BET.D10.001778,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,S,7/8/2014,2/4/2015,2/4/2015,STER_027.S.20140708.OC.01,NEON.BET.D10.001777,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,W,7/8/2014,2/4/2015,2/4/2015,STER_027.W.20140708.OC.01,NEON.BET.D10.001774,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,W,7/8/2014,2/4/2015,2/4/2015,STER_027.W.20140708.OC.01,NEON.BET.D10.001773,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,S,7/8/2014,2/4/2015,2/4/2015,STER_027.S.20140708.OC.01,NEON.BET.D10.001780,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,N,7/8/2014,2/5/2015,2/5/2015,STER_027.N.20140708.OC.01,NEON.BET.D10.001572,vial of pooled individuals,,,,,,D10.2014.MorphB,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,approximately 5 mm in length. 2 orbital setae. pronotum with somewhat parallel sides. brassy iridescence overall. Could be Amara cupreolata or A. convexa,0,1,other carabid
D10,STER,STER_027,N,7/8/2014,2/5/2015,2/5/2015,STER_027.N.20140708.OC.01,NEON.BET.D10.001571,vial of pooled individuals,,,,,,D10.2014.MorphF,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,approximately 10mm. leg more rufous than body. enlarged femur on all legs. One orbital setae,0,1,other carabid
D10,STER,STER_027,N,7/8/2014,2/5/2015,2/5/2015,STER_027.N.20140708.OC.01,NEON.BET.D10.001570,vial of pooled individuals,,,,,,D10.2014.MorphF,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,approximately 10mm. leg more rufous than body. enlarged femur on all legs. One orbital setae,0,1,other carabid
D10,STER,STER_027,N,7/8/2014,2/5/2015,2/5/2015,STER_027.N.20140708.OC.01,NEON.BET.D10.001568,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,N,7/8/2014,2/5/2015,2/5/2015,STER_027.N.20140708.OC.01,NEON.BET.D10.001569,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,N,7/8/2014,2/5/2015,2/5/2015,STER_027.N.20140708.OC.01,NEON.BET.D10.001566,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,N,7/8/2014,2/5/2015,2/5/2015,STER_027.N.20140708.OC.01,NEON.BET.D10.001567,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,N,7/8/2014,2/5/2015,2/5/2015,STER_027.N.20140708.OC.01,NEON.BET.D10.001564,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,N,7/8/2014,2/5/2015,2/5/2015,STER_027.N.20140708.OC.01,NEON.BET.D10.001565,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,N,7/8/2014,2/5/2015,2/5/2015,STER_027.N.20140708.OC.01,NEON.BET.D10.001562,vial of pooled individuals,SELSP2,Selenophorus sp.,genus,,Dejean,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,N,7/8/2014,2/5/2015,2/5/2015,STER_027.N.20140708.OC.01,NEON.BET.D10.001563,vial of pooled individuals,SELSP2,Selenophorus sp.,genus,,Dejean,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_027,E,7/8/2014,2/5/2015,2/5/2015,STER_027.E.20140708.OC.01,NEON.BET.D10.001785,vial of pooled individuals,,,,,,D10.2014.MorphB,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,approximately 5 mm in length. 2 orbital setae. pronotum with somewhat parallel sides. brassy iridescence overall. Could be Amara cupreolata or A. convexa,0,1,other carabid
D10,STER,STER_027,S,7/8/2014,2/5/2015,2/5/2015,STER_027.S.20140708.OC.01,NEON.BET.D10.001784,vial of pooled individuals,,,,,,D10.2014.MorphB,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,approximately 5 mm in length. 2 orbital setae. pronotum with somewhat parallel sides. brassy iridescence overall. Could be Amara cupreolata or A. convexa,0,1,other carabid
D10,STER,STER_027,S,7/8/2014,2/5/2015,2/5/2015,STER_027.S.20140708.OC.01,NEON.BET.D10.001783,vial of pooled individuals,,,,,,D10.2014.MorphR,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,Similar size and structure to Morph B but has strong green iridescence,0,1,other carabid
D10,STER,STER_027,S,7/8/2014,2/5/2015,2/5/2015,STER_027.S.20140708.OC.01,NEON.BET.D10.001782,vial of pooled individuals,,,,,,D10.2014.MorphB,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,approximately 5 mm in length. 2 orbital setae. pronotum with somewhat parallel sides. brassy iridescence overall. Could be Amara cupreolata or A. convexa,0,1,other carabid
D10,STER,STER_027,E,7/8/2014,2/5/2015,2/5/2015,STER_027.E.20140708.OC.01,NEON.BET.D10.001786,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_026,W,7/8/2014,2/10/2015,2/10/2015,STER_026.W.20140708.OC.01,NEON.BET.D10.001794,vial of pooled individuals,,,,,,D10.2014.MorphB,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,approximately 5 mm in length. 2 orbital setae. pronotum with somewhat parallel sides. brassy iridescence overall. Could be Amara cupreolata or A. convexa,0,1,other carabid
D10,STER,STER_026,W,7/8/2014,2/10/2015,2/10/2015,STER_026.W.20140708.OC.01,NEON.BET.D10.001793,vial of pooled individuals,,,,,,D10.2014.MorphS,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,rounded pronotum with anterior punctate. Spots on posterior of elytra,0,1,other carabid
D10,STER,STER_026,W,7/8/2014,2/10/2015,2/10/2015,STER_026.W.20140708.OC.01,NEON.BET.D10.001796,vial of pooled individuals,ACUPAR,Acupalpus partiarius,species,,Say,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,other carabid
D10,STER,STER_026,W,7/8/2014,2/10/2015,2/10/2015,STER_026.W.20140708.OC.01,NEON.BET.D10.001795,vial of pooled individuals,,,,,,D10.2014.MorphU,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,approximately 5 mm. punctate along elytra intervals. Rounded pronotum. Very similar to Morph C.,0,1,other carabid
D10,STER,STER_026,S,7/8/2014,2/11/2015,2/11/2015,STER_026.S.20140708.OC.01,NEON.BET.D10.001798,vial of pooled individuals,,,,,,D10.2014.MorphB,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,approximately 5 mm in length. 2 orbital setae. pronotum with somewhat parallel sides. brassy iridescence overall. Could be Amara cupreolata or A. convexa,0,1,other carabid
D10,STER,STER_026,N,7/8/2014,2/10/2015,2/10/2015,STER_026.N.20140708.OC.01,NEON.BET.D10.001797,vial of pooled individuals,HARAMP1,Harpalus amputatus,species,,Say,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,other carabid
D10,STER,STER_026,W,7/8/2014,2/10/2015,2/10/2015,STER_026.W.20140708.OC.01,NEON.BET.D10.001791,vial of pooled individuals,,,,,,D10.2014.MorphJ,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,Could be Amara sp. approximately 10mm. bottom of pronotum has hook on it. brown color. Smaller than B,0,1,other carabid
D10,STER,STER_026,W,7/8/2014,2/4/2015,2/4/2015,STER_026.W.20140708.OC.01,NEON.BET.D10.001792,vial of pooled individuals,,,,,,D10.2014.MorphJ,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,Could be Amara sp. approximately 10mm. bottom of pronotum has hook on it. brown color. Smaller than B,0,1,other carabid
D10,STER,STER_026,S,7/8/2014,2/11/2015,2/11/2015,STER_026.S.20140708.HARCAL.01,NEON.BET.D10.001606,vial of pooled individuals,HARCAL,Harpalus caliginosus,species,,Fabricius,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,common carabid
D10,STER,STER_006,S,7/8/2014,2/6/2015,2/6/2015,STER_006.S.20140708.OC.01,NEON.BET.D10.001587,vial of pooled individuals,AGOPLA,Agonum placidum,species,,Say,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,other carabid
D10,STER,STER_006,S,7/22/2014,2/11/2015,2/11/2015,STER_006.S.20140722.PASELO.01,NEON.BET.D10.001849,vial of pooled individuals,PASELO,Pasimachus elongatus,species,,LeConte,,NA,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl,,0,1,common carabid
D10,STER,STER_035,N,7/22/2014,2/11/2015,2/11/2015,STER_035.N.20140722.HARCAL.01,NEON.BET.D10.001833,vial of pooled individuals,HARCAL,Harpalus caliginosus,species,,Fabricius,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,common carabid
D10,STER,STER_035,E,7/22/2014,2/11/2015,2/11/2015,STER_035.E.20140722.OC.01,NEON.BET.D10.001828,vial of pooled individuals,,,,,,D10.2014.MorphQ,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,Little AMACAR. No ridge on lower edges of pronotum,0,1,other carabid
D10,STER,STER_035,E,7/22/2014,2/11/2015,2/11/2015,STER_035.E.20140722.CHLTOM.01,NEON.BET.D10.001827,vial of pooled individuals,CHLTOM,Chlaenius tomentosus,species,,Say,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,common carabid
D10,STER,STER_034,W,7/22/2014,2/12/2015,2/12/2015,STER_034.W.20140722.HARPEN.01,NEON.BET.D10.001897,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,common carabid
D10,STER,STER_034,W,7/22/2014,2/12/2015,2/12/2015,STER_034.W.20140722.PASELO.01,NEON.BET.D10.001896,vial of pooled individuals,PASELO,Pasimachus elongatus,species,,LeConte,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,common carabid
D10,STER,STER_034,N,7/22/2014,2/12/2015,2/12/2015,STER_034.N.20140722.HARPEN.01,NEON.BET.D10.001899,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,common carabid
D10,STER,STER_034,E,7/22/2014,2/12/2015,2/12/2015,STER_034.E.20140722.OC.01,NEON.BET.D10.001898,vial of pooled individuals,,,,,,D10.2014.MorphB,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,approximately 5 mm in length. 2 orbital setae. pronotum with somewhat parallel sides. brassy iridescence overall. Could be Amara cupreolata or A. convexa,0,1,other carabid
D10,STER,STER_034,W,7/22/2014,2/12/2015,2/12/2015,STER_034.W.20140722.HARCAL.01,NEON.BET.D10.001895,vial of pooled individuals,HARCAL,Harpalus caliginosus,species,,Fabricius,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,common carabid
D10,STER,STER_034,W,7/22/2014,2/12/2015,2/12/2015,STER_034.W.20140722.CYCTOR.01,NEON.BET.D10.001894,vial of pooled individuals,CYCTOR,Cyclotrachelus torvus,species,,LeConte,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,common carabid
D10,STER,STER_034,S,7/22/2014,2/12/2015,2/12/2015,STER_034.S.20140722.HARCAL.01,NEON.BET.D10.001900,vial of pooled individuals,HARCAL,Harpalus caliginosus,species,,Fabricius,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,common carabid
